date,station_id,site,station,year,month,day,Tmin_bom,Tmax_bom,tmp_bom,tmp_nasa,tmp_era5
07-09-2024,65034,WPM,Wellington (D&j Rural),2024,9,7,8.1,25.4,16.75,15.3,16.25445582
06-09-2024,65034,WPM,Wellington (D&j Rural),2024,9,6,5.5,25.6,15.55,14.8,17.45364215
05-09-2024,65034,WPM,Wellington (D&j Rural),2024,9,5,2.5,24.2,13.35,12.44,14.81759923
04-09-2024,65034,WPM,Wellington (D&j Rural),2024,9,4,1.2,21.8,11.5,9.85,11.98204257
03-09-2024,65034,WPM,Wellington (D&j Rural),2024,9,3,1.3,17.6,9.45,7.96,8.545472717
02-09-2024,65034,WPM,Wellington (D&j Rural),2024,9,2,0.5,19,9.75,9.64,10.13438441
01-09-2024,65034,WPM,Wellington (D&j Rural),2024,9,1,2.5,22.6,12.55,11.74,12.60565592
31-08-2024,65034,WPM,Wellington (D&j Rural),2024,8,31,8.5,20.1,14.3,11.68,12.02510859
30-08-2024,65034,WPM,Wellington (D&j Rural),2024,8,30,1.9,26.6,14.25,13.79,16.45237122
29-08-2024,65034,WPM,Wellington (D&j Rural),2024,8,29,4,20.1,12.05,10.65,10.79762421
28-08-2024,65034,WPM,Wellington (D&j Rural),2024,8,28,3,23.7,13.35,13.57,13.75303802
27-08-2024,65034,WPM,Wellington (D&j Rural),2024,8,27,2,24.4,13.2,11.25,12.70549164
26-08-2024,65034,WPM,Wellington (D&j Rural),2024,8,26,8.7,19.7,14.2,12.31,10.30197614
25-08-2024,65034,WPM,Wellington (D&j Rural),2024,8,25,11.5,17.5,14.5,16.24,14.73463338
24-08-2024,65034,WPM,Wellington (D&j Rural),2024,8,24,7.1,24,15.55,14.35,16.07114817
23-08-2024,65034,WPM,Wellington (D&j Rural),2024,8,23,2.8,20.6,11.7,11.83,12.69649785
22-08-2024,65034,WPM,Wellington (D&j Rural),2024,8,22,7.7,20.1,13.9,12.68,11.00385183
21-08-2024,65034,WPM,Wellington (D&j Rural),2024,8,21,9.8,21,15.4,13.42,13.58048846
20-08-2024,65034,WPM,Wellington (D&j Rural),2024,8,20,6,22.9,14.45,13.39,14.83269208
19-08-2024,65034,WPM,Wellington (D&j Rural),2024,8,19,4.7,19.1,11.9,11.48,11.99734904
18-08-2024,65034,WPM,Wellington (D&j Rural),2024,8,18,9,17.4,13.2,10.98,10.92448451
17-08-2024,65034,WPM,Wellington (D&j Rural),2024,8,17,8.8,16.1,12.45,11.04,11.1724659
16-08-2024,65034,WPM,Wellington (D&j Rural),2024,8,16,8.8,19.8,14.3,13.89,12.75897242
15-08-2024,65034,WPM,Wellington (D&j Rural),2024,8,15,8.8,19.5,14.15,13.4,13.65777486
14-08-2024,65034,WPM,Wellington (D&j Rural),2024,8,14,13.5,17.5,15.5,12.78,12.26569455
13-08-2024,65034,WPM,Wellington (D&j Rural),2024,8,13,10.5,22.4,16.45,14.01,13.86777585
12-08-2024,65034,WPM,Wellington (D&j Rural),2024,8,12,5.5,20,12.75,11.37,12.55663961
11-08-2024,65034,WPM,Wellington (D&j Rural),2024,8,11,5.5,20.7,13.1,11.73,12.81405856
10-08-2024,65034,WPM,Wellington (D&j Rural),2024,8,10,5.7,20.4,13.05,12.1,11.13848012
09-08-2024,65034,WPM,Wellington (D&j Rural),2024,8,9,6.5,18.1,12.3,10.84,10.38122584
08-08-2024,65034,WPM,Wellington (D&j Rural),2024,8,8,0.7,19.3,10,9.69,11.43114306
07-08-2024,65034,WPM,Wellington (D&j Rural),2024,8,7,0,17.3,8.65,6.65,7.254432297
06-08-2024,65034,WPM,Wellington (D&j Rural),2024,8,6,2.7,16.8,9.75,7.21,7.424391047
05-08-2024,65034,WPM,Wellington (D&j Rural),2024,8,5,3.2,14.3,8.75,7.58,8.757644908
04-08-2024,65034,WPM,Wellington (D&j Rural),2024,8,4,1.5,14.7,8.1,8.25,9.010278956
03-08-2024,65034,WPM,Wellington (D&j Rural),2024,8,3,0,17,8.5,8.33,6.975166575
02-08-2024,65034,WPM,Wellington (D&j Rural),2024,8,2,-0.5,17.4,8.45,7.04,7.044397608
30-07-2024,65034,WPM,Wellington (D&j Rural),2024,7,30,-3.2,15.1,5.95,4.64,6.055931981
29-07-2024,65034,WPM,Wellington (D&j Rural),2024,7,29,-1.6,12.1,5.25,3.47,4.417678452
28-07-2024,65034,WPM,Wellington (D&j Rural),2024,7,28,5,10.8,7.9,4.76,5.155746078
27-07-2024,65034,WPM,Wellington (D&j Rural),2024,7,27,5.5,15.8,10.65,9.87,8.794826126
26-07-2024,65034,WPM,Wellington (D&j Rural),2024,7,26,7.7,18.7,13.2,11.51,10.15179151
25-07-2024,65034,WPM,Wellington (D&j Rural),2024,7,25,2.5,20.5,11.5,11.39,12.77689323
24-07-2024,65034,WPM,Wellington (D&j Rural),2024,7,24,-0.2,17.7,8.75,8.62,9.397899882
23-07-2024,65034,WPM,Wellington (D&j Rural),2024,7,23,0.8,16.8,8.8,9.11,8.613264338
22-07-2024,65034,WPM,Wellington (D&j Rural),2024,7,22,0,15.5,7.75,8.23,9.180207825
21-07-2024,65034,WPM,Wellington (D&j Rural),2024,7,21,2.5,13.3,7.9,5.17,8.809182739
20-07-2024,65034,WPM,Wellington (D&j Rural),2024,7,20,6,13.7,9.85,7.44,8.077588018
19-07-2024,65034,WPM,Wellington (D&j Rural),2024,7,19,4,12.7,8.35,6.25,8.638711548
18-07-2024,65034,WPM,Wellington (D&j Rural),2024,7,18,5.2,10.8,8,6.81,7.445276515
17-07-2024,65034,WPM,Wellington (D&j Rural),2024,7,17,3,13.5,8.25,7.58,8.280636088
11-07-2024,65034,WPM,Wellington (D&j Rural),2024,7,11,4.6,13.7,9.15,8.11,7.43067131
10-07-2024,65034,WPM,Wellington (D&j Rural),2024,7,10,9.5,14.2,11.85,9.3,7.27149353
09-07-2024,65034,WPM,Wellington (D&j Rural),2024,7,9,11,15.1,13.05,10.85,10.328206
08-07-2024,65034,WPM,Wellington (D&j Rural),2024,7,8,9.7,13.8,11.75,11.1,11.33036512
07-07-2024,65034,WPM,Wellington (D&j Rural),2024,7,7,4.2,16.8,10.5,8.83,11.50808169
06-07-2024,65034,WPM,Wellington (D&j Rural),2024,7,6,4.5,17.1,10.8,8.99,9.947719828
05-07-2024,65034,WPM,Wellington (D&j Rural),2024,7,5,1.5,17.3,9.4,9.27,10.51022746
04-07-2024,65034,WPM,Wellington (D&j Rural),2024,7,4,1.9,18.3,10.1,8.62,10.5813633
03-07-2024,65034,WPM,Wellington (D&j Rural),2024,7,3,6.1,17.6,11.85,8.19,9.595342255
02-07-2024,65034,WPM,Wellington (D&j Rural),2024,7,2,4.1,16.2,10.15,7.86,9.371450043
01-07-2024,65034,WPM,Wellington (D&j Rural),2024,7,1,1.7,16.2,8.95,8.18,8.953783925
30-06-2024,65034,WPM,Wellington (D&j Rural),2024,6,30,5.2,13.7,9.45,10.67,7.87549235
29-06-2024,65034,WPM,Wellington (D&j Rural),2024,6,29,-0.6,20.9,10.15,11.38,13.85381279
28-06-2024,65034,WPM,Wellington (D&j Rural),2024,6,28,-0.6,18.5,8.95,9.7,7.49431572
27-06-2024,65034,WPM,Wellington (D&j Rural),2024,6,27,-0.6,17.8,8.6,8.54,7.285150146
26-06-2024,65034,WPM,Wellington (D&j Rural),2024,6,26,3.4,17.8,10.6,9.82,8.958568827
25-06-2024,65034,WPM,Wellington (D&j Rural),2024,6,25,0.2,18.8,9.5,9.44,10.43823903
24-06-2024,65034,WPM,Wellington (D&j Rural),2024,6,24,1.2,16.4,8.8,9.21,7.721472041
23-06-2024,65034,WPM,Wellington (D&j Rural),2024,6,23,0.2,17.4,8.8,8.39,7.864258067
22-06-2024,65034,WPM,Wellington (D&j Rural),2024,6,22,0.8,15.8,8.3,7.49,8.182310359
21-06-2024,65034,WPM,Wellington (D&j Rural),2024,6,21,6.2,13.5,9.85,8.19,7.499268468
20-06-2024,65034,WPM,Wellington (D&j Rural),2024,6,20,0.4,16,8.2,9.42,10.25988668
19-06-2024,65034,WPM,Wellington (D&j Rural),2024,6,19,-1.5,12.8,5.65,6.13,7.088080343
16-06-2024,65034,WPM,Wellington (D&j Rural),2024,6,16,6.5,15.6,11.05,7.21,7.03819046
15-06-2024,65034,WPM,Wellington (D&j Rural),2024,6,15,8,15.2,11.6,8.63,8.760445531
14-06-2024,65034,WPM,Wellington (D&j Rural),2024,6,14,3.7,15,9.35,9.81,9.167804337
13-06-2024,65034,WPM,Wellington (D&j Rural),2024,6,13,-0.5,13.7,6.6,6.69,7.996808624
12-06-2024,65034,WPM,Wellington (D&j Rural),2024,6,12,6.5,15,10.75,8.75,6.86725324
11-06-2024,65034,WPM,Wellington (D&j Rural),2024,6,11,1.8,16.4,9.1,9.62,10.8116305
10-06-2024,65034,WPM,Wellington (D&j Rural),2024,6,10,1.9,16.5,9.2,8.77,6.602267202
09-06-2024,65034,WPM,Wellington (D&j Rural),2024,6,9,6.4,13.5,9.95,8.08,8.560408529
08-06-2024,65034,WPM,Wellington (D&j Rural),2024,6,8,10.2,15,12.6,9.8,10.63844261
07-06-2024,65034,WPM,Wellington (D&j Rural),2024,6,7,7,11.6,9.3,9.01,9.791478093
06-06-2024,65034,WPM,Wellington (D&j Rural),2024,6,6,3.7,17.7,10.7,7.55,10.81026993
05-06-2024,65034,WPM,Wellington (D&j Rural),2024,6,5,4,12,8,5.88,8.556423442
04-06-2024,65034,WPM,Wellington (D&j Rural),2024,6,4,0.6,12.5,6.55,5.85,6.975371297
03-06-2024,65034,WPM,Wellington (D&j Rural),2024,6,3,0.4,14.7,7.55,6.14,7.272810872
02-06-2024,65034,WPM,Wellington (D&j Rural),2024,6,2,8.2,13.7,10.95,9.3,8.616094208
01-06-2024,65034,WPM,Wellington (D&j Rural),2024,6,1,11.3,17.2,14.25,12.71,11.61752853
31-05-2024,65034,WPM,Wellington (D&j Rural),2024,5,31,9.5,17.4,13.45,14.45,12.50331205
30-05-2024,65034,WPM,Wellington (D&j Rural),2024,5,30,4.3,22.5,13.4,14.5,16.70648028
29-05-2024,65034,WPM,Wellington (D&j Rural),2024,5,29,2.9,22.8,12.85,13.39,12.62285131
28-05-2024,65034,WPM,Wellington (D&j Rural),2024,5,28,2.1,20.6,11.35,11.74,10.56010335
27-05-2024,65034,WPM,Wellington (D&j Rural),2024,5,27,2.1,20,11.05,11.66,9.483031209
24-05-2024,65034,WPM,Wellington (D&j Rural),2024,5,24,2.6,20.4,11.5,11.67,12.13731473
23-05-2024,65034,WPM,Wellington (D&j Rural),2024,5,23,1.2,19.7,10.45,10.62,9.453850047
22-05-2024,65034,WPM,Wellington (D&j Rural),2024,5,22,2.4,19.2,10.8,10.54,9.257316844
21-05-2024,65034,WPM,Wellington (D&j Rural),2024,5,21,1.9,20.3,11.1,10.98,10.71099434
20-05-2024,65034,WPM,Wellington (D&j Rural),2024,5,20,-0.7,17.8,8.55,9.06,9.819569524
19-05-2024,65034,WPM,Wellington (D&j Rural),2024,5,19,0,17,8.5,7.54,8.702150599
18-05-2024,65034,WPM,Wellington (D&j Rural),2024,5,18,2.5,17.5,10,9.94,8.981755829
17-05-2024,65034,WPM,Wellington (D&j Rural),2024,5,17,7.2,21.7,14.45,13.98,13.00434329
16-05-2024,65034,WPM,Wellington (D&j Rural),2024,5,16,6.3,22.8,14.55,14.15,13.94806379
15-05-2024,65034,WPM,Wellington (D&j Rural),2024,5,15,5.2,22.2,13.7,14.19,13.02633629
14-05-2024,65034,WPM,Wellington (D&j Rural),2024,5,14,5.5,23,14.25,13.29,12.57927539
13-05-2024,65034,WPM,Wellington (D&j Rural),2024,5,13,7.6,22.3,14.95,13.24,13.13056463
12-05-2024,65034,WPM,Wellington (D&j Rural),2024,5,12,11.2,20.3,15.75,14.17,13.26330401
11-05-2024,65034,WPM,Wellington (D&j Rural),2024,5,11,13.9,18.4,16.15,14.2,13.33367564
10-05-2024,65034,WPM,Wellington (D&j Rural),2024,5,10,15.1,21.7,18.4,14.93,14.69289106
09-05-2024,65034,WPM,Wellington (D&j Rural),2024,5,9,9.8,23.8,16.8,15.6,15.98226763
08-05-2024,65034,WPM,Wellington (D&j Rural),2024,5,8,7.4,22.5,14.95,13.94,14.93485921
07-05-2024,65034,WPM,Wellington (D&j Rural),2024,5,7,7,22.4,14.7,13.51,14.80182864
06-05-2024,65034,WPM,Wellington (D&j Rural),2024,5,6,7,22.7,14.85,14.09,14.87804502
05-05-2024,65034,WPM,Wellington (D&j Rural),2024,5,5,12.8,20.4,16.6,13.61,13.83569806
04-05-2024,65034,WPM,Wellington (D&j Rural),2024,5,4,12.5,19.1,15.8,13.43,13.19503873
03-05-2024,65034,WPM,Wellington (D&j Rural),2024,5,3,8.4,22.9,15.65,14.44,14.86645279
02-05-2024,65034,WPM,Wellington (D&j Rural),2024,5,2,10.2,22,16.1,14.13,14.18965619
01-05-2024,65034,WPM,Wellington (D&j Rural),2024,5,1,13,20.1,16.55,13.94,14.03269157
30-04-2024,65034,WPM,Wellington (D&j Rural),2024,4,30,13.8,18.1,15.95,16.38,14.69522247
29-04-2024,65034,WPM,Wellington (D&j Rural),2024,4,29,8.8,25.8,17.3,18.26,15.86071676
28-04-2024,65034,WPM,Wellington (D&j Rural),2024,4,28,7.8,25,16.4,16.8,16.66769435
27-04-2024,65034,WPM,Wellington (D&j Rural),2024,4,27,6.5,24.3,15.4,14.93,15.50213585
26-04-2024,65034,WPM,Wellington (D&j Rural),2024,4,26,4.2,22.6,13.4,13.37,14.26253916
25-04-2024,65034,WPM,Wellington (D&j Rural),2024,4,25,5.5,20.9,13.2,12.79,12.91254069
22-04-2024,65034,WPM,Wellington (D&j Rural),2024,4,22,7.8,24.8,16.3,15.46,15.2137867
21-04-2024,65034,WPM,Wellington (D&j Rural),2024,4,21,8.3,24.6,16.45,15.32,16.12495193
20-04-2024,65034,WPM,Wellington (D&j Rural),2024,4,20,11.5,22,16.75,14.53,14.05335197
19-04-2024,65034,WPM,Wellington (D&j Rural),2024,4,19,3.7,18.2,10.95,12.32,13.79869105
18-04-2024,65034,WPM,Wellington (D&j Rural),2024,4,18,11.4,23.7,17.55,16.08,14.24138858
17-04-2024,65034,WPM,Wellington (D&j Rural),2024,4,17,7.5,27.1,17.3,17.51,17.29860013
16-04-2024,65034,WPM,Wellington (D&j Rural),2024,4,16,7.8,26.8,17.3,17.48,16.34219131
15-04-2024,65034,WPM,Wellington (D&j Rural),2024,4,15,7.3,27,17.15,19.1,17.07033056
14-04-2024,65034,WPM,Wellington (D&j Rural),2024,4,14,7.8,26,16.9,17.34,15.86406161
13-04-2024,65034,WPM,Wellington (D&j Rural),2024,4,13,8.2,25.6,16.9,16.8,15.90727196
12-04-2024,65034,WPM,Wellington (D&j Rural),2024,4,12,8.2,25,16.6,16.19,15.53446922
11-04-2024,65034,WPM,Wellington (D&j Rural),2024,4,11,4.6,23.8,14.2,14.19,15.31953583
10-04-2024,65034,WPM,Wellington (D&j Rural),2024,4,10,4.2,20.5,12.35,11.75,12.609552
09-04-2024,65034,WPM,Wellington (D&j Rural),2024,4,9,9.3,20.4,14.85,13.62,12.25677389
08-04-2024,65034,WPM,Wellington (D&j Rural),2024,4,8,11.6,24.9,18.25,16.55,17.22449392
07-04-2024,65034,WPM,Wellington (D&j Rural),2024,4,7,15.5,22.5,19,16.95,16.66983121
06-04-2024,65034,WPM,Wellington (D&j Rural),2024,4,6,12.7,24,18.35,17.55,17.78869336
05-04-2024,65034,WPM,Wellington (D&j Rural),2024,4,5,10.4,18.5,14.45,16.33,16.26242218
04-04-2024,65034,WPM,Wellington (D&j Rural),2024,4,4,11.5,22.2,16.85,17.63,17.52012978
03-04-2024,65034,WPM,Wellington (D&j Rural),2024,4,3,8.5,25,16.75,17.11,18.77286428
02-04-2024,65034,WPM,Wellington (D&j Rural),2024,4,2,17.9,24.7,21.3,19.21,16.65208651
01-04-2024,65034,WPM,Wellington (D&j Rural),2024,4,1,13.6,32,22.8,23.23,23.58298391
31-03-2024,65034,WPM,Wellington (D&j Rural),2024,3,31,13.6,31.3,22.45,22.11,22.41075923
30-03-2024,65034,WPM,Wellington (D&j Rural),2024,3,30,13.8,31.7,22.75,22.65,22.52240143
29-03-2024,65034,WPM,Wellington (D&j Rural),2024,3,29,15,30.2,22.6,22.32,21.44840075
28-03-2024,65034,WPM,Wellington (D&j Rural),2024,3,28,13.8,30.4,22.1,22.38,21.5541537
27-03-2024,65034,WPM,Wellington (D&j Rural),2024,3,27,13,30.5,21.75,22.07,21.47196859
26-03-2024,65034,WPM,Wellington (D&j Rural),2024,3,26,9.4,31,20.2,20.9,21.16972504
25-03-2024,65034,WPM,Wellington (D&j Rural),2024,3,25,10,29,19.5,19.48,19.08530515
22-03-2024,65034,WPM,Wellington (D&j Rural),2024,3,22,12.2,27.4,19.8,19.51,20.21562538
21-03-2024,65034,WPM,Wellington (D&j Rural),2024,3,21,13.5,26.2,19.85,18.39,17.29771576
20-03-2024,65034,WPM,Wellington (D&j Rural),2024,3,20,20.2,24.7,22.45,20.65,18.16735102
19-03-2024,65034,WPM,Wellington (D&j Rural),2024,3,19,15.7,32.5,24.1,23.93,24.11429621
18-03-2024,65034,WPM,Wellington (D&j Rural),2024,3,18,18.6,28.4,23.5,21.46,20.825516
17-03-2024,65034,WPM,Wellington (D&j Rural),2024,3,17,17.2,27.4,22.3,19.71,19.96500994
16-03-2024,65034,WPM,Wellington (D&j Rural),2024,3,16,16.5,23.2,19.85,19.51,17.89078929
15-03-2024,65034,WPM,Wellington (D&j Rural),2024,3,15,20,29.1,24.55,23.12,20.13272629
14-03-2024,65034,WPM,Wellington (D&j Rural),2024,3,14,14.9,35.6,25.25,26.65,25.79500605
13-03-2024,65034,WPM,Wellington (D&j Rural),2024,3,13,17,35.4,26.2,26.6,25.82473145
12-03-2024,65034,WPM,Wellington (D&j Rural),2024,3,12,14.2,35.1,24.65,25.12,26.17494036
11-03-2024,65034,WPM,Wellington (D&j Rural),2024,3,11,17.2,33.5,25.35,24.24,24.09828593
10-03-2024,65034,WPM,Wellington (D&j Rural),2024,3,10,17.8,33.4,25.6,24.28,23.78807093
09-03-2024,65034,WPM,Wellington (D&j Rural),2024,3,9,17,33.3,25.15,24.87,23.87241834
08-03-2024,65034,WPM,Wellington (D&j Rural),2024,3,8,19.4,34,26.7,25.72,24.77307281
07-03-2024,65034,WPM,Wellington (D&j Rural),2024,3,7,19.8,36.6,28.2,27.55,25.27799377
06-03-2024,65034,WPM,Wellington (D&j Rural),2024,3,6,16,34.7,25.35,26.46,25.66458537
05-03-2024,65034,WPM,Wellington (D&j Rural),2024,3,5,16.6,31.9,24.25,23.55,22.82068723
04-03-2024,65034,WPM,Wellington (D&j Rural),2024,3,4,9,31.8,20.4,22.67,20.61859665
03-03-2024,65034,WPM,Wellington (D&j Rural),2024,3,3,17.5,31.5,24.5,23.58,21.99823214
02-03-2024,65034,WPM,Wellington (D&j Rural),2024,3,2,21.6,27.4,24.5,26.3,21.77616145
01-03-2024,65034,WPM,Wellington (D&j Rural),2024,3,1,20.2,36,28.1,29.58,28.52068291
29-02-2024,65034,WPM,Wellington (D&j Rural),2024,2,29,21.6,38.7,30.15,30.73,29.55878792
28-02-2024,65034,WPM,Wellington (D&j Rural),2024,2,28,20.7,37.7,29.2,28.52,29.22960752
27-02-2024,65034,WPM,Wellington (D&j Rural),2024,2,27,22,34.8,28.4,26.77,24.20843086
23-02-2024,65034,WPM,Wellington (D&j Rural),2024,2,23,18,37,27.5,27.65,26.93451589
22-02-2024,65034,WPM,Wellington (D&j Rural),2024,2,22,17.8,35.1,26.45,26.86,27.06666272
21-02-2024,65034,WPM,Wellington (D&j Rural),2024,2,21,16.7,30.8,23.75,24.09,24.33201307
20-02-2024,65034,WPM,Wellington (D&j Rural),2024,2,20,16.2,29.7,22.95,22.71,22.38106181
19-02-2024,65034,WPM,Wellington (D&j Rural),2024,2,19,16.7,32,24.35,23.26,23.1001475
18-02-2024,65034,WPM,Wellington (D&j Rural),2024,2,18,19.2,34.3,26.75,27.05,25.38079542
15-02-2024,65034,WPM,Wellington (D&j Rural),2024,2,15,20.8,33.4,27.1,25.12,23.15673854
14-02-2024,65034,WPM,Wellington (D&j Rural),2024,2,14,21.7,34.1,27.9,26.19,24.58769315
13-02-2024,65034,WPM,Wellington (D&j Rural),2024,2,13,18.6,34.5,26.55,26.64,26.09486415
12-02-2024,65034,WPM,Wellington (D&j Rural),2024,2,12,18,34.4,26.2,25.57,24.75183194
11-02-2024,65034,WPM,Wellington (D&j Rural),2024,2,11,17,31.5,24.25,23.86,22.09890264
08-02-2024,65034,WPM,Wellington (D&j Rural),2024,2,8,18.4,25,21.7,23.01,19.79056829
07-02-2024,65034,WPM,Wellington (D&j Rural),2024,2,7,18.3,25.8,22.05,19.75,19.60166512
06-02-2024,65034,WPM,Wellington (D&j Rural),2024,2,6,20.7,31,25.85,25.47,22.14255676
05-02-2024,65034,WPM,Wellington (D&j Rural),2024,2,5,21.4,36.1,28.75,28.33,28.23866107
04-02-2024,65034,WPM,Wellington (D&j Rural),2024,2,4,18.9,40.2,29.55,30.23,32.59471982
03-02-2024,65034,WPM,Wellington (D&j Rural),2024,2,3,16,37.5,26.75,27.69,28.22889544
02-02-2024,65034,WPM,Wellington (D&j Rural),2024,2,2,17.5,36.5,27,26.62,26.19461594
01-02-2024,65034,WPM,Wellington (D&j Rural),2024,2,1,20.4,36.4,28.4,27.51,27.50261587
31-01-2024,65034,WPM,Wellington (D&j Rural),2024,1,31,22,37,29.5,28.56,26.97017632
30-01-2024,65034,WPM,Wellington (D&j Rural),2024,1,30,20.8,37.2,29,29.31,27.92334836
29-01-2024,65034,WPM,Wellington (D&j Rural),2024,1,29,15.6,38.2,26.9,28.15,28.66116486
26-01-2024,65034,WPM,Wellington (D&j Rural),2024,1,26,21.7,37.6,29.65,29.83,26.87604357
25-01-2024,65034,WPM,Wellington (D&j Rural),2024,1,25,20.7,39.1,29.9,30.78,31.91241353
24-01-2024,65034,WPM,Wellington (D&j Rural),2024,1,24,16,36.6,26.3,26.71,29.57188505
23-01-2024,65034,WPM,Wellington (D&j Rural),2024,1,23,19.5,32.5,26,24.53,24.17104174
20-01-2024,65034,WPM,Wellington (D&j Rural),2024,1,20,15.8,34.1,24.95,24.33,24.29992129
19-01-2024,65034,WPM,Wellington (D&j Rural),2024,1,19,11,31.2,21.1,21.4,22.45324097
18-01-2024,65034,WPM,Wellington (D&j Rural),2024,1,18,21.3,28,24.65,21.42,20.23057391
17-01-2024,65034,WPM,Wellington (D&j Rural),2024,1,17,19.5,27.4,23.45,22.94,21.39905256
16-01-2024,65034,WPM,Wellington (D&j Rural),2024,1,16,19.5,30.1,24.8,22.78,23.02982292
15-01-2024,65034,WPM,Wellington (D&j Rural),2024,1,15,21.3,31,26.15,22.97,20.92303874
14-01-2024,65034,WPM,Wellington (D&j Rural),2024,1,14,22.8,35,28.9,26.82,24.03372854
11-01-2024,65034,WPM,Wellington (D&j Rural),2024,1,11,20.8,35.4,28.1,28.16,25.87375285
10-01-2024,65034,WPM,Wellington (D&j Rural),2024,1,10,20.7,35.3,28,26.15,25.93517392
09-01-2024,65034,WPM,Wellington (D&j Rural),2024,1,9,19.2,33,26.1,25.64,24.56989314
08-01-2024,65034,WPM,Wellington (D&j Rural),2024,1,8,20.5,24.6,22.55,23.33,21.79800631
07-01-2024,65034,WPM,Wellington (D&j Rural),2024,1,7,19.6,33.1,26.35,22.65,24.87024269
06-01-2024,65034,WPM,Wellington (D&j Rural),2024,1,6,17.5,31.4,24.45,25.07,23.06409416
05-01-2024,65034,WPM,Wellington (D&j Rural),2024,1,5,20.5,31.1,25.8,24.94,22.06428235
04-01-2024,65034,WPM,Wellington (D&j Rural),2024,1,4,19,36.5,27.75,26.48,23.78313789
03-01-2024,65034,WPM,Wellington (D&j Rural),2024,1,3,20.5,33.5,27,27.21,25.47579473
31-12-2023,65034,WPM,Wellington (D&j Rural),2023,12,31,15,30.4,22.7,23.24,20.07297096
30-12-2023,65034,WPM,Wellington (D&j Rural),2023,12,30,14.2,30.1,22.15,23.08,21.81301206
29-12-2023,65034,WPM,Wellington (D&j Rural),2023,12,29,15,28.2,21.6,22.81,20.79832484
28-12-2023,65034,WPM,Wellington (D&j Rural),2023,12,28,12.2,32.5,22.35,24.87,23.59233309
27-12-2023,65034,WPM,Wellington (D&j Rural),2023,12,27,15.5,29.3,22.4,21.55,21.02792575
24-12-2023,65034,WPM,Wellington (D&j Rural),2023,12,24,15.5,28.5,22,21.87,21.73885689
23-12-2023,65034,WPM,Wellington (D&j Rural),2023,12,23,16.5,30,23.25,20.45,20.92347616
22-12-2023,65034,WPM,Wellington (D&j Rural),2023,12,22,13.5,32.5,23,22.59,21.35468
21-12-2023,65034,WPM,Wellington (D&j Rural),2023,12,21,15,32.5,23.75,21.37,19.99761225
19-12-2023,65034,WPM,Wellington (D&j Rural),2023,12,19,21.7,32.5,27.1,25.64,23.92582601
18-12-2023,65034,WPM,Wellington (D&j Rural),2023,12,18,17,38.3,27.65,27.96,28.54863637
17-12-2023,65034,WPM,Wellington (D&j Rural),2023,12,17,12.5,35.1,23.8,25.73,25.05768801
16-12-2023,65034,WPM,Wellington (D&j Rural),2023,12,16,13.8,32.9,23.35,25.19,23.80213318
15-12-2023,65034,WPM,Wellington (D&j Rural),2023,12,15,17.8,34.7,26.25,26.05,25.37056758
14-12-2023,65034,WPM,Wellington (D&j Rural),2023,12,14,19.9,35.6,27.75,28.13,26.52816861
13-12-2023,65034,WPM,Wellington (D&j Rural),2023,12,13,22.2,37.3,29.75,28.58,28.38218969
12-12-2023,65034,WPM,Wellington (D&j Rural),2023,12,12,21.9,37.5,29.7,28.71,27.30267232
11-12-2023,65034,WPM,Wellington (D&j Rural),2023,12,11,20.8,38.3,29.55,29.25,28.02085457
10-12-2023,65034,WPM,Wellington (D&j Rural),2023,12,10,21.7,37.4,29.55,30.64,28.53309148
09-12-2023,65034,WPM,Wellington (D&j Rural),2023,12,9,22,41,31.5,32.15,30.28341764
08-12-2023,65034,WPM,Wellington (D&j Rural),2023,12,8,21.4,39.5,30.45,30.6,30.33047066
07-12-2023,65034,WPM,Wellington (D&j Rural),2023,12,7,17.9,39,28.45,29.76,28.5041659
06-12-2023,65034,WPM,Wellington (D&j Rural),2023,12,6,16.7,39.7,28.2,30.09,27.22635231
05-12-2023,65034,WPM,Wellington (D&j Rural),2023,12,5,14.8,36.7,25.75,27.56,26.28901189
04-12-2023,65034,WPM,Wellington (D&j Rural),2023,12,4,12.3,31.5,21.9,22.9,21.61869075
30-11-2023,65034,WPM,Wellington (D&j Rural),2023,11,30,17.7,27.6,22.65,20.75,19.29464238
29-11-2023,65034,WPM,Wellington (D&j Rural),2023,11,29,18,27.9,22.95,22.26,18.83614057
